No.,Abies,Acanthaceae,Acer,Actinidia,Aesculus,Aizoaceae,Alangium,Alnus,Amaryllidaceae,Anacardiaceae (other),Annonaceae,Apiaceae,Apocynaceae (other),Aquifoliaceae,Araceae,Araliaceae,Artemisia,Artocarpus,Asclepiadaceae,Asteraceae (non-Artemisia),Balsaminaceae,Berberidaceae,Betula,Bignoniaceae,Bombacaceae,Boraginaceae,Brassicaceae,Broussonetia,Buxaceae,Buxus,Cactaceae,Calligonum,Campanulaceae,Canarium,Cannabis,Capparidaceae,Caprifoliaceae,Carpinus,Carya,Caryophyllaceae,Castanea,Castanopsis,Casuarina,Cathaya,Cedrus,Celastraceae,Celtis,Cerealia+large Poaceae,Chenopodiaceae,Chloranthus,Clethra,Combretaceae,Commelinaceae,Convolvulaceae,Cornaceae,Corylus,Cotinus,Crassulaceae,Crypteronia,Cucurbitaceae,Cupressaceae (other),Cycas,Cyclobalanopsis,Cyclocarya,Cyperaceae,Dacrydium,Daphniphyllum,Diospyros,Dipsacaceae,Dipterocarpaceae,Droseraceae,Elaeagnaceae (other),Elaeagnus,Elaeocarpaceae,Empetrum,Engelhardtia,Ephedra,Ericaceae,Eucommiaceae,Euphorbiaceae (tropical),Euphorbiaceae (unclear),Euptelea,Fabaceae (herb),Fabaceae (shrub),Fabaceae (tree),Fabaceae (unclear),Fagus,Ficus,Flacourtiaceae,Garcinia,Gentianaceae,Geraniaceae,Gesneriaceae,Ginkgo,Guttiferae,Hainania,Haloragidaceae,Hamamelidaceae,Hippophae,Humulus,Hydrangea,Icacinaceae,Iridaceae,Juglans,Juncaceae,Juniperus,Keteleeria,Koenigia,Lamiaceae,Lardizabalaceae,Larix,Lauraceae,Liliaceae,Linaceae,Liquidambar,Lithocarpus,Lobeliaceae,Loranthaceae,Lythraceae,Magnoliaceae,Malvaceae,Melastomataceae,Meliaceae,Menispermaceae,Microcos,Monotropa,Morus,Myrica,Myricaria,Myristicaceae,Myrsinaceae,Myrtaceae,Nitraria,Nyctaginaceae,Nyssa,Oenotheraceae,Olacaceae,Oleaceae (temperate),Oleaceae (tropical/subtropical),Oleaceae (unclear),Orobanche,Ostrya,Ostryopsis,Oxalidaceae,Palmae,Pandanaceae,Papaveraceae,Peganum,Pentaphylacaceae,Picea,Pinus,Piperaceae,Pistacia,Plantago,Platanus,Platea,Platycarya,Plumbaginaceae,Poaceae (wildgrass),Podocarpaceae,Polemoniaceae,Polygalaceae,Polygonaceae (other),Polygonum,Populus,Primulaceae,Proteaceae,Pseudolarix,Pterocarya,Pteroceltis,Pyrola,Quercus (deciduous),Quercus (evergreen),Quercus (unclear),Ranunculaceae (other),Reaumuria,Reseda,Rhamnaceae,Rheum,Rhizophoraceae,Rhoiptelea,Rhus,Ribes,Rosaceae,Rubiaceae,Rumex,Rutaceae,Sabiaceae,Sabina,Salix,Samydaceae,Sapindaceae,Sapotaceae,Saururaceae,Saxifragaceae (herb),Saxifragaceae (shrub),Saxifragaceae (unclear),Schisandra,Scrophulariaceae,Sesamum,Simaroubaceae,Solanaceae,Sterculiaceae,Sterculiaceae?,Styracaceae,Symplocos,Tamaricaceae,Tamarix,Taxaceae,Taxodiaceae,Thalictrum,Theaceae,Thymelaeaceae,Tilia,Trema,Tristellateia,Trochodendron,Tropaeolaceae,Tsuga,Ulmaceae (other),Ulmus,Urtica,Urticaceae (non-Urtica),Valerianaceae,Verbenaceae,Violaceae,Vitaceae,Zelkova,Zygophyllaceae (other) ,Zygophyllum
1434,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,2.272727273,0,0,0,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727273,0,0,0,0,6.818181818,0,0,0,0,0,0,0,0,0,0,22.72727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818181818,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.090909091,0,0,0,0,0,0,0,0,4.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
1438,0,0.0000 ,4.7619 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,9.523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,0,0.0000 ,10.5263 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157895,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.03508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,1.754385965,0,0,0,0,0,0,0,0,0,0,0,31.57894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,3.410230692,0.0000 ,1.0030 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.04814443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604814443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.303911735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.024072217,0,0,0,0,0,0,0.300902708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.604814443,55.16549649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.820461384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60782347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501504514,0,0,0,0,0,0,1.604814443,0,0,0,0,0,0,0,0,0
1445,2.424242424,0.0000 ,1.7172 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29292929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.737373737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.424242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.080808081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707070707,26.26262626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.131313131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,0,0,0,0,0,6.161616162,0,0,0,0,0,0,0,0,0
1446,1.011122346,0.0000 ,1.0111 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3892821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033367037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11223458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.561172902,0,0,0,0,0,0,0.303336704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921132457,34.37815976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5156724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921132457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505561173,0,0,0,0,0,0,3.336703741,0,0,0,0,0,0,0,0,0
1447,1.015228426,0.0000 ,0.8122 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.05076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.060913706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725888325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.85786802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.16751269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.31979695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.538071066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725888325,0,0,0,0,0,0,1.725888325,0,0,0,0,0,0,0,0,0
1448,3.054989817,0.0000 ,1.6293 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.54989817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.433808554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.054989817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.804480652,0,0,0,0,0,0,0.814663951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.934826884,25.25458248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.877800407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.073319756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.193482688,0,0,0,0,0,0,1.323828921,0,0,0,0,0,0,0,0,0
1449,1.303911735,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.16549649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717151454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.717151454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.920762287,0,0,0,0,0,0,3.109327984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902708124,8.224674022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.619859579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.808425276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.510531595,0,0,0,0,0,0,0,0,0
1450,1.29740519,0.0000 ,0.7984 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57684631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499001996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.395209581,0,0,0,0,0,0,0.499001996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,65.86826347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.483033932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299401198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.087824351,0,0,0,0,0,0,1.596806387,0,0,0,0,0,0,0,0,0
1451,2.705410822,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.93386774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901803607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.102204409,0,0,0,0,0,0,7.214428858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12625251,57.11422846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200400802,0,0,0,0,0,0,0.200400802,0,0,0,0,0,0,0,0,0
1452,5.120481928,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.18473896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.915662651,0,0,0,0,0,0,2.409638554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.59839357,12.04819277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.004016064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.506024096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204819277,0,0,0,0,0,0,0,0,0
1453,1.829268293,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.94308943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321138211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.016260163,0,0,0,0,0,0,2.642276423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.638211382,21.8495935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642276423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81300813,0,0,0,0,0,0,0,0,0
1454,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,2,0,0.5,4.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0.5,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,2,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,5,0,0,0,0,0,0,0,0,0,2.5,0,0,3.5,0,0,0,0,0,0,6,0,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0.5,0,0,6,0,0,1,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0.448479545,11.21198862,0,0.89695909,1.345438635,0,0,0.89695909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93415008,0,0,0,0,0,0,0.89695909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.345438635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.521111354,0,0,0,0,0.448479545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79391818,0,0,0,0,0,0,0,0,0,0,0,0,0.89695909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866549989,0,0,0.448479545,0,0,0,0,3.58783636,0,0,0,0,0,0,0,0,0,0,0,0,4.48479545,4.036315905,0,0,0,0,0,0,0,0,2.242397725,0,0.89695909,3.139356815,0,1.345438635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.418070444,0,0,0,0,0,0,0,0,0,0,0,0,0.448479545,0,0,0,0.448479545,0,0,0
1457,0,0.0000 ,0.0000 ,0 ,0,0,0,0.255183413,0,0,0,0,0,0.255183413,0,0,0,0,0,0.255183413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.04093567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255183413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255183413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.561403509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02020202,0,0,0,0,0,0,0,0,0,0,0,2.275385433,0,0.255183413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01010101,0,3.540669856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,0.093779306,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0,0,0.187558612,0,0,0,0.093779306,0,0,0,0,0,0.093779306,0,0,0,0,0,0,0,0,0,0,0.291757841,0,0,0,0,68.37553402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093779306,0,0,0,0.479316453,0,0,4.428467229,0,0,0,0,0.677294988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187558612,0,0,0,0,0,0,0,0,0,0,0,0,0.187558612,0,0,0,0,0,0,0.093779306,0,0,0,0.093779306,0,0,0,0,0,0,0,0,0,0,0,21.56924039,0,0,0,0,0,0,0,0.093779306,0,0,0,0,0,0,0,0,0,0,0,0,0,1.250390747,0,0,0,0,0,0,0,0,0.187558612,0,0.187558612,0.093779306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187558612,0,0,0,0.479316453,0,0.573095759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,0,1.0050 ,0.0000 ,0 ,0,0,0.502512563,0,0,0,0,0,0,4.020100503,0,0.502512563,0.502512563,0,0,1.005025126,0,0,0,0,1.005025126,0,4.020100503,0,0,0,0,0,0,0,0,0,0,0,0,4.020100503,0,3.015075377,0,0,0,0,0,0,1.005025126,0,0,0,0,0,0,0,0,0,0,0,0,0,3.015075377,0,1.005025126,1.005025126,0,0,0,0,0,0,1.005025126,0,0,0,0,0,0,1.507537688,0.502512563,0,0.502512563,0,0.502512563,22.11055276,0,0,0,0,0,0,0,0,0,0,0,1.507537688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.507537688,0,0,0,0,0,0,14.07035176,0,0,0,0,0,0,0,0,10.05025126,0,0,0,0,0,0,0,0,0,0,0,0,3.51758794,0,0,0,0,0,0,0,0,0,0,0,0,0,10.05025126,0,0,0,0,0,0,0,0,0,0,0,0,1.005025126,0,0,1.005025126,0,0,0,0,0,0,0,0,2.010050251,2.010050251,0,0,0,0,0.502512563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005025126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,0.7634 ,0.0000 ,0 ,0,0,0,0,0,3.053435115,0,0.763358779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763358779,0,0,0,0,0,0,0,0,0,0,0,0,0,9.160305344,0,0,0,0,0,0,0,2.290076336,0,0,0,0,0,0,0,0,0,0,0,0,1.526717557,9.160305344,0,9.160305344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763358779,18.32061069,0,0,0,0,0,0,0,0,0,0,0,1.526717557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34351145,0,0,0,0.763358779,0,0,0,0,0,0,2.290076336,0,0,0,0,9.923664122,0,0,0,0,0,0,0,0,0,0,0,0,0.763358779,0,0,0,0,0,0,0,0,0,0,0,0,0,14.50381679,0,0,0,0,0.763358779,0,0,0,0,0,0,0,1.526717557,0,0,2.290076336,0,0,0,0,0,0,0,0,0,0.763358779,0,0,0,0,0,0,1.526717557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763358779,0,0,0,0,0,0,0,0,0,1.526717557,0,0,0,0,0,0,0,0,0
1461,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,1.123595506,1.123595506,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,3.370786517,0,0,0,5.617977528,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,0,0,0,6.741573034,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123595506,0,0,1.123595506,1.123595506,0,1.123595506,0,0,8.988764045,1.123595506,4.494382022,0,0,0,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123595506,0,0,3.370786517,0,0,0,0,0,0,0,0,0,0,0,2.247191011,0,0,0,16.85393258,0,0,0,0,0,0,0,0,0,0,0,0,7.865168539,0,0,0,0,0,0,0,0,0,0,0,0,0,8.988764045,1.123595506,0,0,0,0,0,0,0,0,0,0,0,5.617977528,0,0,1.123595506,0,0,2.247191011,0,0,0,0,0,3.370786517,1.123595506,0,1.123595506,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123595506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,0.474083622,0.0000 ,0.0000 ,0 ,0,0,0,0.474083622,0,0,0,0,0,0,0,0,6.172473264,0,0,0.948167244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.481672444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.62797961,0,0,0,0,0,0,0,0,0,0,0,3.318582383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474083622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474083622,12.32786454,0,0,0,0,0,0,0,2.370413157,0,0,0,0.990834562,0,0,0,0,0,0,0,0,0,0,0,6.935841936,0,0,0,0,0,0,0,0,1.981669125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948167244,0,0,0,0,0,0,0,0,0,0,0
1463,0,0.0000 ,0.0000 ,0 ,0,0,0,0,0,0,0,0,0,0.538444971,0,1.076889942,0.269222485,0,0,1.066121042,0,0,0,0,0,0,0.796898557,0,0,0,0,0,0,0,0,0,0.269222485,0,0.269222485,0,0,80.22830067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538444971,0,0,0,0.269222485,0,0,0,0,0,0,0,0,0,0,0,0,0.538444971,0,0,0,0,0,0,0,1.066121042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269222485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796898557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.061382727,0,0,0,0,0,0,0,3.995261684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796898557,0,0,0,0,0,0,0,0,0,0,0.538444971,0.269222485,0,0.538444971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269222485,0,0,0,0,0,0.538444971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
